theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,class
-1.016831,-1.192246,-0.20954299999999998,1.16005,-1.074423,0.083471,-0.8259129999999999,-0.337563,N
1.5564280000000001,-1.55908,-0.516307,-1.438756,0.488457,0.664215,0.905128,-0.5494979999999999,N
0.7797,-0.714708,-0.780339,0.600366,0.227674,1.207976,-0.364191,0.8417979999999999,N
-1.38723,-0.5712,0.190369,-0.261748,0.948069,0.875408,1.131513,-1.36881,P
-0.10095900000000001,-0.573001,0.44493599999999994,-1.458579,0.8863639999999999,1.387602,0.602009,0.83334,N
-0.8937440000000001,-0.7553449999999999,-0.49361400000000005,0.766472,1.2975860000000001,0.5815359999999999,-0.396633,0.9241309999999999,N
-1.01116,-0.128962,1.432104,-0.226577,-0.6279859999999999,0.975145,-0.22620900000000002,-0.000499,P
0.91274,-0.361676,0.8356309999999999,0.568465,0.223648,1.069015,-0.753236,0.959419,P
-0.293507,-0.8597040000000001,0.495754,1.142399,-0.5720850000000001,0.8349190000000001,-0.310744,0.080528,P
0.200927,-1.301024,-1.098732,0.890159,0.29941599999999996,1.3493709999999999,-0.696344,1.417778,N
0.10756700000000001,0.827932,-0.982427,-1.322569,-1.5109780000000002,0.521317,-0.22374899999999998,-0.699691,P
0.42954,0.500533,-0.89151,-0.523578,1.531185,0.359775,1.280232,-0.727612,P
1.3558370000000002,-0.354464,-1.472968,0.445713,-0.454092,-1.366747,0.239139,-0.9516030000000001,N
0.075987,0.471896,0.370612,1.173088,0.541291,-0.533617,-0.382076,0.203234,N
0.7619060000000001,-0.690246,0.296687,0.8534719999999999,1.106789,0.8318479999999999,-0.804719,-0.947732,P
0.40236700000000003,0.086411,-1.088702,-0.332,1.0684879999999999,0.301124,-0.376076,0.085637,N
0.42212200000000005,-1.263806,1.0039360000000002,-1.001673,0.811105,-0.918365,-1.097933,1.4252850000000001,P
1.478557,0.973576,0.596958,0.755628,-1.042237,1.365049,0.49545600000000006,-0.970966,N
1.3201209999999999,0.11642999999999999,-1.459868,0.258841,0.31198200000000004,-1.292583,-1.160441,-0.091787,P
-0.164499,-0.42091999999999996,0.826652,0.5280060000000001,1.371713,-0.240339,0.647105,0.025247,P
-0.657451,0.9085790000000001,-1.160539,0.508864,-0.45409499999999997,-1.54585,-0.951357,-0.132333,N
1.495742,1.060368,1.508103,1.273451,0.488992,1.494165,-1.342465,0.085029,P
1.2772350000000001,-0.22116799999999998,1.2875809999999999,1.021097,-0.646943,1.304589,-0.373643,-1.255752,P
-0.6636270000000001,-0.25285100000000005,1.518217,-1.052757,-1.39916,-1.317844,1.250315,0.25035,P
-0.868892,1.163927,0.740213,1.049596,0.24963600000000002,0.68988,1.32657,0.42482200000000003,P
0.23604899999999998,1.220245,1.372574,0.900593,-0.5916859999999999,0.10142000000000001,-0.316801,0.117815,P
1.5548540000000002,0.111161,1.271295,-1.566266,-1.561765,-0.684974,-1.1395899999999999,0.814261,P
0.922919,0.482013,0.9271510000000001,-0.612069,1.489963,0.803162,-0.9643780000000001,0.76415,N
-0.201231,-0.077192,-0.536726,-1.2510629999999998,0.6917810000000001,1.374012,-0.828536,0.190156,N
0.25955300000000003,-0.9646379999999999,-1.155363,1.472165,-0.381992,-1.1639950000000001,0.8586729999999999,-1.4417229999999999,P
-1.0804989999999999,-1.4313559999999999,-0.710245,-1.010678,-0.403331,0.02752,0.38619499999999995,1.372478,N
0.7144189999999999,1.317531,1.3621940000000001,0.397042,-1.446541,-0.773717,0.960076,-0.495609,P
-0.862166,0.841076,1.002584,-1.447518,1.341207,0.707705,-1.157738,-1.462542,P
0.787403,0.67962,-0.7159300000000001,1.335789,-0.818024,0.5713239999999999,-1.556608,0.9609209999999999,N
0.800736,0.771515,-1.1111090000000001,1.436492,-1.368923,-0.551688,-1.168177,0.8319,N
-0.22173,0.9663219999999999,-1.4157620000000002,0.879057,-0.062696,1.2792459999999999,1.031164,1.2958,P
-1.0114610000000002,-0.361489,0.49299499999999996,-0.067211,0.18044200000000002,-0.190003,-0.532419,-1.3947829999999999,N
0.45377399999999996,1.417222,-0.468817,0.26421999999999995,0.8914799999999999,-1.083148,-0.8520719999999999,-0.886726,N
1.510441,-0.454025,0.9250870000000001,1.1117219999999999,0.153126,-0.115416,-0.8981790000000001,-0.125727,P
0.172458,-0.272221,-0.046992,0.484253,1.497945,0.16388,-1.0750870000000001,0.20293699999999998,N
-0.725504,-1.518305,1.202895,-1.182267,1.476269,-0.163254,-0.262351,1.40691,P
0.816492,0.5160140000000001,1.1914959999999999,-0.087737,-0.9357850000000001,-1.26532,-0.609763,-1.19956,P
1.1209770000000001,0.622649,0.096077,-0.711007,1.043654,0.10656600000000001,-0.286725,-1.1374600000000001,N
-0.75266,1.261831,-0.173018,0.881359,1.354765,-1.53806,-1.196972,-1.222075,N
-0.609643,-0.503801,1.4251530000000001,1.528132,-0.88928,0.8036,-0.275429,1.135038,P
1.494368,0.5617479999999999,-0.746974,1.462334,-0.008348000000000001,0.366207,-1.306154,-0.144772,N
0.011534,-0.7783140000000001,1.362855,-0.19992200000000002,1.106063,1.3163200000000002,0.41160399999999997,1.324883,P
-0.19652999999999998,-0.24177800000000002,0.101003,-1.556157,1.09285,0.709596,0.401609,0.58073,N
1.424815,0.35685,-1.308297,-0.612921,-1.015843,0.39416,-0.640898,0.276983,P
0.907917,-1.08257,0.193184,-0.567168,-1.344665,0.33792300000000003,-0.6307149999999999,0.149972,P
-0.563601,0.696517,-0.771839,0.8172470000000001,-0.066827,-1.391234,1.02853,-0.356042,N
0.964518,-0.705153,-1.3496629999999998,-1.1738819999999999,0.720453,-0.8921709999999999,0.42931400000000003,-1.536417,N
0.9201879999999999,1.454574,0.7623409999999999,1.4830889999999999,0.7897460000000001,0.275852,-1.000628,0.523413,N
-1.386053,0.08119900000000001,0.413042,-0.766566,-1.550401,0.647185,-0.066493,-1.3603319999999999,P
-0.037627999999999995,-1.329322,0.17739100000000002,1.225148,0.6025020000000001,-0.6748,0.992373,1.422891,N
0.347713,-1.553165,-1.40441,0.801044,1.44221,-0.5814779999999999,-1.030957,-0.39002600000000004,N
0.9879700000000001,-0.903903,0.8994040000000001,-0.963031,0.15911199999999998,1.3512680000000001,1.009168,1.005272,P
0.39415300000000003,-0.314986,1.471702,-0.21585700000000002,-0.284117,-0.25035799999999997,0.274256,1.174189,P
-0.761369,-0.919075,-0.26565300000000003,1.085012,-0.06372699999999999,0.015705,0.288285,-1.040405,P
-0.9605670000000001,0.237979,-0.579443,0.581104,-1.528729,0.6385430000000001,-1.2322469999999999,-0.013147999999999998,N
1.526987,1.014622,0.9931030000000001,-1.303655,-0.40177399999999996,-0.418704,-0.789922,0.2525,P
-0.295032,0.24269699999999997,1.257734,1.141934,-0.297275,-0.754454,0.47862899999999997,-1.5345719999999998,P
0.958902,-1.491041,0.549376,0.046723,-0.571038,0.574965,-0.807247,0.275086,N
-0.788568,1.511508,-1.343265,0.8894270000000001,-1.0513379999999999,0.963413,-0.9486129999999999,-1.466884,P
0.664273,1.329664,-0.820853,-0.809505,1.211751,-0.09845,1.471017,-1.280875,P
-1.264842,-0.9737389999999999,-0.46895299999999995,-1.562605,-1.482213,-0.81855,0.9404809999999999,0.349329,P
1.065792,-0.18858699999999998,1.3718350000000001,0.25194099999999997,-0.343631,-1.1187610000000001,0.332235,-0.48385100000000003,P
-0.6677770000000001,0.267879,1.109502,-0.757119,-0.45790299999999995,1.085119,0.851218,0.48235600000000006,P
0.666879,-0.04568,0.518788,-0.382062,0.043749,0.722467,-0.173677,0.050386,P
0.895465,1.078466,-0.599475,1.249695,-0.3015,1.563223,-0.288084,-0.654211,N
1.370963,-0.465132,-0.500694,-1.1938469999999999,1.387553,-0.614125,0.286588,-1.403389,N
0.672842,0.349419,1.461459,0.643899,0.543421,1.449578,-1.42188,1.1651989999999999,P
-1.535973,0.605046,-0.8944040000000001,-1.116407,-1.362838,-1.180769,-0.8800709999999999,-1.478538,P
-0.541521,1.043528,0.14704,-1.5164799999999998,1.036317,-0.082773,0.045528,0.02615,N
-0.541715,1.019399,0.354084,-1.317072,-1.417597,0.6467970000000001,-1.132479,0.340305,P
-0.134071,0.811539,-0.52792,0.430389,1.499414,-0.313367,-0.991315,-0.636076,N
0.468405,1.172441,1.282474,0.312119,1.475258,1.115307,-0.757124,-0.588032,P
0.09756000000000001,-0.019916,-0.7868229999999999,-0.169284,1.1822979999999998,-0.23078,0.349632,1.1653149999999999,N
0.184556,-1.283915,0.536669,0.023008,1.493387,0.721072,1.102568,0.350101,P
0.5114989999999999,1.5036180000000001,1.541595,1.499241,-1.374934,1.5179280000000002,1.342953,-1.1265100000000001,P
0.054365,-0.609438,-1.111345,1.10225,-0.42103900000000005,-1.4409319999999999,-1.183685,0.942419,N
-0.24349400000000002,-1.172558,0.624214,0.13602,-0.664829,0.26849,0.520861,-1.133738,P
1.173381,0.342043,-0.069478,-0.15448599999999998,-0.925271,-0.46635600000000005,-0.491421,0.798968,P
-1.121328,-1.4564270000000001,-1.377624,-1.255354,-0.394909,1.187662,1.083647,0.8754540000000001,N
0.057594000000000006,-1.447775,-0.903244,0.026364999999999996,-1.508206,0.338424,-0.33765,1.429465,N
0.122776,0.830197,-0.48985100000000004,0.36055,0.398463,0.173298,1.3722020000000001,1.485751,P
-1.09697,-0.38204099999999996,1.13126,0.635664,0.058370000000000005,-1.170097,0.710448,-0.893809,P
-0.6060180000000001,1.132826,-0.7875439999999999,-1.419594,-0.395223,-1.371567,0.812048,0.21718099999999999,N
1.256348,1.408148,1.515197,1.550349,-1.542605,-1.254333,0.07659400000000001,0.9647979999999999,P
-0.6977260000000001,1.062826,0.106589,0.9010100000000001,-0.9188459999999999,-0.278999,0.196744,1.5015319999999999,N
-0.80001,-0.064576,-0.67308,-0.36294699999999996,-1.287649,-0.06905700000000001,1.33115,1.41021,P
-0.014606999999999998,0.515556,-0.20769200000000002,-1.4664840000000001,1.534019,-0.292572,0.8393649999999999,-0.05666,N
-1.412102,-1.42638,-1.13422,-0.45327799999999996,-0.562692,-0.150963,-0.258843,1.427135,N
-0.125367,0.75015,-0.730166,-1.171568,0.983022,1.369717,0.611374,-1.022816,P
-0.741953,0.665437,-1.1598600000000001,0.076491,-0.009738,1.56585,1.004469,0.842751,P
-1.052001,0.151508,1.182844,-0.840249,-0.28347,0.382115,0.768568,-0.470183,P
0.475508,-0.220322,0.46727299999999994,-0.232211,-0.805824,0.673718,-1.0061229999999999,0.361881,P
1.206407,-1.2461200000000001,0.9106299999999999,-0.157612,-1.03701,1.544245,0.80489,-0.986347,P
1.343437,-1.165326,-0.753546,0.763943,0.621362,-0.113649,0.168888,-0.23331100000000002,N
-0.068935,-1.442874,-0.023697,-1.075102,-0.507191,0.36677,0.065879,-0.8090649999999999,N
-1.498192,-0.35878899999999997,0.304006,1.364168,-0.68113,-0.13888699999999998,0.424364,1.072869,P
1.0416940000000001,0.49347399999999997,-1.2847629999999999,-0.058285000000000003,0.5616399999999999,0.0068790000000000006,-1.1837360000000001,0.767414,N
-0.686689,-1.401816,-0.54906,-0.08127100000000001,-0.250762,0.23942600000000003,-0.8622110000000001,-0.16605,N
0.657979,0.323994,-1.080937,-1.089793,-0.994984,0.211298,-0.907451,1.114715,P
-1.462751,0.039281,0.926041,0.9378690000000001,-1.185813,1.034117,0.041185,1.476551,P
0.15992,1.180067,-0.8983270000000001,-0.6889850000000001,0.130647,1.349669,-0.344525,-0.813349,N
1.285258,-0.059080999999999995,-0.33678,0.711015,0.19911700000000002,0.17778,-0.039463,-1.288758,P
0.546074,-0.697196,0.70548,0.9296110000000001,-0.41716099999999995,1.132476,0.9181729999999999,-1.532759,P
-0.532964,0.5830310000000001,0.333144,-0.604521,1.210448,-0.8893690000000001,-0.349598,-1.359464,N
-1.307164,-0.676729,-0.101194,0.493065,-1.338881,-0.263646,-1.0963610000000001,0.21747800000000003,N
1.165471,0.514258,0.29096700000000003,1.482261,0.944471,-0.87671,-0.40066399999999996,-1.138469,N
0.030326,-1.527568,-1.344882,1.516355,-0.054827999999999995,-1.2449270000000001,-1.414083,0.276099,N
-0.45990299999999995,0.102691,0.186655,0.068673,-0.485199,0.704104,-1.47661,1.061446,N
0.777558,1.18187,-1.026016,-0.116895,-1.0968200000000001,1.220289,-0.23759,0.201455,P
0.405994,1.287259,0.826375,1.562093,1.5362959999999999,-0.668196,0.5736939999999999,-1.072009,N
-0.442288,0.762061,0.5701350000000001,1.103882,0.8802270000000001,-0.60832,1.309619,-0.028966000000000002,P
-0.329285,0.5335449999999999,-0.913486,0.5365850000000001,-1.050118,-1.55881,0.42091300000000004,-0.118158,N
-0.361135,-0.689393,-1.1852,-1.125265,0.07572000000000001,0.755992,-0.908283,-1.374614,N
0.76255,-1.183201,0.048941000000000005,-0.660425,0.08461,-0.938584,1.123883,0.066978,N
0.48177700000000007,-0.424817,-1.5192299999999999,-1.07779,-1.0041579999999999,-1.105485,1.152649,0.989556,P
1.39344,-1.434736,1.497896,-0.385146,0.397712,-1.452888,0.348467,1.193139,P
-0.068691,-0.040628,-0.8719600000000001,0.8309610000000001,-0.119756,1.231141,-0.5873229999999999,-0.15279500000000001,P
-0.6416310000000001,-0.10404300000000001,-0.225431,-0.8459700000000001,0.9846889999999999,0.561866,1.2914510000000001,-0.899617,P
0.6038789999999999,-1.239629,-0.484972,-0.128798,-0.22189499999999998,1.0836,0.797533,-0.248006,N
1.384332,-0.746379,-1.107808,-0.353775,-1.022723,1.505951,-0.303225,-0.748546,N
-0.571941,-0.11839100000000001,-0.29952,-1.429807,1.533087,0.5255350000000001,1.354494,-0.625322,N
1.483954,0.49851599999999996,0.730126,-0.121057,1.3034430000000001,-0.783327,0.299286,-0.929161,N
1.437861,-1.259388,0.069091,0.593258,0.38308400000000004,-0.930948,1.161,0.045307,N
-0.303313,-0.260575,0.602893,1.516612,0.033794,-0.569485,0.7957390000000001,-0.786121,P
-0.959123,-0.018244999999999997,0.062533,0.388621,-1.502601,-0.149448,0.544944,1.28169,P
-0.66233,1.107009,0.021155,0.833356,0.8567600000000001,-0.762687,0.967641,0.216389,N
1.4534989999999999,-1.2482870000000001,-0.9627129999999999,-0.630957,0.9334610000000001,-0.516096,1.248936,-0.567036,N
-0.6365109999999999,0.850351,-0.000138,0.696091,-0.709163,-0.815768,0.253767,1.280158,N
0.607301,-0.780406,0.550716,-1.1723350000000001,-1.205179,1.275312,-1.104643,-1.517728,P
1.540916,1.408395,0.23416900000000002,-0.575407,-0.859015,-0.27315,1.0930229999999999,0.513659,P
-0.665313,-1.20276,1.329566,-0.18607200000000002,1.359275,0.18191,-1.478246,-0.258023,N
-0.433001,0.8455469999999999,1.516284,0.024347999999999998,0.300983,-0.843226,0.532537,0.42271800000000004,N
1.419463,-1.198108,0.935694,-0.634948,0.296646,-1.560245,0.515374,-1.069141,P
0.192753,-1.187745,0.692818,0.309234,-0.521885,-0.727456,0.073019,-0.487292,N
-0.971057,1.080735,0.379158,0.191209,-0.753976,-0.178432,0.825284,1.4042350000000001,P
-0.254234,-0.574878,0.247873,1.540059,1.49734,-0.437697,0.15775,0.197572,N
-0.25211100000000003,-0.62833,1.492813,-0.551067,-0.394644,1.533292,-1.092259,0.899734,P
-0.338987,-0.10832,-1.167902,-0.775573,0.5610569999999999,-1.530827,-1.018833,-0.48778299999999997,N
-0.795268,1.200959,-0.505948,-0.364536,-0.048319,-0.9349940000000001,-0.550338,-0.36857199999999996,N
-0.061408000000000004,0.039689999999999996,-0.5341319999999999,0.41148999999999997,-1.458334,-0.8444229999999999,-1.4130209999999999,0.848816,N
1.245,1.10369,-0.863841,-0.571048,1.233293,1.520048,0.75447,-0.557068,P
-0.300404,-0.111756,-0.5224,-1.171132,-0.578774,1.078798,0.19334,-0.666572,N
-0.628555,0.08678200000000001,0.261369,1.284432,-1.509228,1.270371,1.012523,0.676335,P
-0.5218659999999999,-0.853784,-1.473891,-1.372428,-1.3700139999999998,-1.070784,-1.093948,-1.407904,N
-1.204287,-0.46453900000000004,0.45648,0.874583,1.231955,0.695203,0.45318800000000004,-0.24844699999999997,P
0.45542,1.048936,-0.7390939999999999,1.385238,-0.542111,1.230959,-0.6910850000000001,-0.9715459999999999,P
-0.423966,0.9982780000000001,1.2378639999999999,0.9823639999999999,1.531984,-1.489004,-1.281691,0.170342,P
-0.34122800000000003,0.627363,0.41776899999999995,-1.170269,0.648513,-0.693317,0.8204389999999999,-1.461337,N
-0.819843,0.707133,-1.087101,-0.8730129999999999,-0.608982,-1.483347,-0.860274,0.070909,N
0.083789,-1.4987469999999998,1.1062040000000002,-0.806083,-0.945232,0.957458,-0.329016,-0.449621,P
-0.7429640000000001,0.48193199999999997,-0.571137,-0.23747800000000002,-1.2140870000000001,0.922293,0.5235920000000001,-0.603708,P
-1.340792,-1.032808,-1.112899,-0.468775,-1.110502,-0.582363,0.37659000000000004,0.880174,N
0.278185,-1.213922,0.868941,-1.109408,0.161667,1.050948,1.550142,0.5951569999999999,P
0.530118,-1.218314,-1.090977,-1.565474,0.768817,0.05941799999999999,-0.184249,0.393403,N
0.9673799999999999,1.094242,0.45205200000000006,0.600677,-0.676597,-1.176294,-0.8660770000000001,0.399214,N
1.410692,0.0050420000000000005,-0.8299350000000001,-1.241579,0.662011,1.119556,-0.290643,0.41224700000000003,N
0.7937270000000001,0.552183,1.049728,-0.073085,1.350919,1.435062,0.741924,-0.600114,P
-1.1016700000000001,1.4365,-1.1683649999999999,0.881451,1.5009649999999999,0.953845,1.2060739999999999,0.8756659999999999,P
1.141746,1.183463,1.173668,0.125565,0.335481,0.684884,1.203373,0.279229,P
0.309202,1.275079,1.388387,-0.680217,0.660222,1.516174,-0.16281500000000002,0.894451,P
-0.171902,0.22888200000000003,0.987308,1.549412,0.866395,1.12322,0.810971,-0.002106,P
1.4154950000000002,0.72116,-1.3408950000000002,1.1097620000000001,-1.29183,-0.35370100000000004,0.755646,-0.373606,P
-0.6056050000000001,-0.968775,0.234227,-1.478694,0.229266,1.100466,0.35935500000000004,0.671686,N
1.141147,-0.08716900000000001,-0.042113,1.038202,-0.80516,1.351379,-0.272129,-0.761845,P
-0.692982,0.40591700000000003,1.383335,-0.035455,-0.315838,1.388156,-1.318052,-1.522538,P
-0.901642,-0.052104,-1.138113,1.4316719999999998,-0.32924499999999995,-0.293471,-1.161443,-0.554289,N
0.734987,-0.319927,-0.025887,0.631629,-1.3969340000000001,0.062532,-0.097326,-1.080281,P
0.697342,-0.561102,1.287782,-0.08420599999999999,-0.134893,-0.592667,1.45963,-0.45353000000000004,P
1.225542,0.615766,0.296649,-0.48812700000000003,-0.023849000000000002,1.3411389999999999,-0.638888,1.19679,N
0.8698440000000001,1.274092,0.03645,0.332696,-1.120007,-0.086373,-1.249465,0.069722,N
-0.6543329999999999,1.3451469999999999,-1.442466,-1.071493,-0.11778,-0.816758,0.497058,-1.12192,N
-0.121045,-1.036467,0.837693,0.5837899999999999,-0.9230879999999999,-0.358453,-0.420612,1.140336,N
0.253808,0.33807600000000004,0.632808,-1.467008,-1.125407,0.149883,0.17163299999999998,-0.055628,P
-1.250748,-0.7377670000000001,-0.20817199999999997,-1.008787,1.170968,-0.766016,-0.923601,0.36057,N
0.217468,-0.363182,-1.522751,-1.4233930000000001,0.292177,0.6233069999999999,-1.1595440000000001,0.188972,N
0.8288040000000001,0.569045,-0.684419,0.10328699999999999,1.020312,-1.159309,0.606318,0.9379569999999999,N
1.4540629999999999,-0.723439,-0.33919699999999997,-1.366881,1.441007,-1.039508,0.234731,-1.109892,N
-1.144059,0.46579499999999996,-0.702592,-1.551816,1.562726,-0.40518699999999996,-1.4606270000000001,1.4756340000000001,P
0.002229,1.150785,-1.190405,-1.219723,1.270815,-1.1138780000000001,1.5672700000000002,0.893641,N
0.952117,1.481689,-1.561659,0.17557899999999999,-1.4202629999999998,-0.756505,-0.7438130000000001,-0.26547,N
-0.57411,-1.085933,-1.1298860000000002,-0.072035,-0.898547,0.75046,-0.464372,-0.402449,P
-0.715565,1.530528,-0.553218,-0.9983420000000001,-1.082841,1.5535139999999998,0.11746300000000001,-0.088626,N
1.263242,-0.41408500000000004,0.998892,1.1917309999999999,-0.13716099999999998,0.09544,-0.9126780000000001,-0.761017,P
-1.310233,-1.49781,0.529068,-0.801796,0.8873340000000001,0.084538,-1.514815,-0.5846979999999999,N
1.411194,0.713735,0.331392,-1.336565,1.530335,1.134141,-0.988451,0.616697,N
-1.133823,0.43176800000000004,0.081009,0.381546,-1.4604030000000001,0.004336,-0.820243,0.66602,N
-0.244684,-0.567783,0.020730000000000002,-1.091422,0.28702,-1.146215,0.112382,-1.46936,N
-0.152565,1.477805,-0.421392,-1.384945,0.54851,-1.3287879999999999,-0.736111,0.45535699999999996,P
1.459523,-0.201551,-0.610721,1.424181,0.269273,1.1727809999999999,-0.509818,-0.686006,P
0.067183,-1.109333,-0.131605,-0.299921,0.7168720000000001,-0.07130700000000001,1.540143,-1.276591,P
-0.986875,1.0607879999999998,1.2481200000000001,-0.12854000000000002,1.033651,1.05342,-1.539018,1.239217,P
-1.094825,-0.881452,1.069409,-0.532157,0.30098800000000003,-1.178782,-1.317459,-1.037442,P
0.657983,-1.211533,-0.410707,-1.095265,0.888048,-1.091858,-1.072178,-1.112479,N
1.5341129999999998,-0.110075,-0.085202,-0.452313,-0.954757,-0.6560159999999999,-0.765184,-0.987635,P
1.308777,1.119642,-1.188934,1.1569559999999999,0.31405700000000003,-0.325294,-0.6391859999999999,-1.045511,N
-0.5677369999999999,0.739105,0.290283,-0.054835,-1.378308,-0.727201,0.7796649999999999,1.109884,P
