Player,Number_seasons,Games_played,At_bats,Runs,Hits,Doubles,Triples,Home_runs,RBIs,Walks,Strikeouts,Batting_average,On_base_pct,Slugging_pct,Fielding_ave,Position,class
WALTON_CRUISE,10,736,2321,293,644,83,39,30,272,238,250,0.27699999999999997,0.348,0.386,0.9620000000000001,Outfield,0
EARL_SMITH,12,860,2264,225,686,115,19,46,355,247,106,0.303,0.374,0.43200000000000005,0.9520000000000001,Catcher,0
JERRY_MUMPHREY,15,1585,4993,660,1442,217,55,70,575,478,688,0.289,0.35100000000000003,0.396,0.981,Outfield,0
NELLIE_FOX,19,2367,9232,1279,2663,355,112,35,790,719,216,0.28800000000000003,0.349,0.363,0.9840000000000001,Second_base,2
ROBERTO_CLEMENTE,18,2433,9454,1416,3000,440,166,240,1305,621,1230,0.317,0.36200000000000004,0.475,0.973,Outfield,1
JERRY_MORALES,15,1441,4528,516,1173,199,36,95,570,366,567,0.259,0.316,0.382,0.983,Outfield,0
GRAIG_NETTLES,22,2700,8986,1193,2225,328,28,390,1314,1088,1209,0.248,0.332,0.42100000000000004,0.961,Third_base,0
LEON_ROBERTS,11,901,2737,342,731,126,28,78,328,256,428,0.267,0.335,0.419,0.982,Outfield,0
JOHNNY_GROTH,15,1248,3808,480,1064,197,31,60,486,419,329,0.27899999999999997,0.353,0.395,0.987,Outfield,0
WALLY_GERBER,15,1522,5099,558,1309,172,46,7,476,465,357,0.257,0.32299999999999995,0.313,0.943,Shortstop,0
WOODY_ENGLISH,12,1261,4746,801,1356,236,52,32,422,571,536,0.28600000000000003,0.366,0.37799999999999995,0.9570000000000001,Shortstop,0
CESAR_CEDENO,17,2006,7310,1084,2087,436,60,199,976,664,938,0.285,0.35,0.44299999999999995,0.985,Outfield,0
DUCKY_HOLMES,10,932,3601,539,1014,142,58,17,374,236,14,0.282,0.337,0.36700000000000005,0.93,Outfield,0
TOM_HERR,13,1514,5349,676,1450,254,41,28,574,627,584,0.271,0.35,0.35,0.9890000000000001,Second_base,0
JOE_ADCOCK,17,1959,6606,823,1832,295,35,336,1122,594,1059,0.27699999999999997,0.33899999999999997,0.485,0.9940000000000001,First_base,0
PETE_BROWNING,13,1183,4820,954,1646,295,85,46,353,466,167,0.341,0.40299999999999997,0.467,0.883,Outfield,0
SANDY_ALOMAR,15,1481,4760,558,1168,126,19,13,282,302,482,0.245,0.29100000000000004,0.28800000000000003,0.977,Second_base,0
U.L._WASHINGTON,11,907,2797,358,703,103,36,27,255,261,409,0.251,0.315,0.34299999999999997,0.956,Shortstop,0
KEN_LANDREAUX,11,1264,4101,522,1099,180,45,91,479,299,421,0.268,0.321,0.4,0.981,Outfield,0
JOHNNY_WYROSTEK,11,1221,4240,525,1149,209,45,58,481,482,437,0.271,0.349,0.38299999999999995,0.975,Outfield,0
HANK_FOILES,11,608,1455,171,353,59,10,46,166,170,295,0.243,0.32299999999999995,0.392,0.986,Catcher,0
RUBE_OLDRING,13,1239,4690,616,1268,205,76,27,471,206,125,0.27,0.307,0.364,0.966,Outfield,0
BUDDY_BELL,18,2405,8995,1151,2514,425,56,201,1106,836,776,0.27899999999999997,0.34299999999999997,0.406,0.9640000000000001,Third_base,0
KIP_SELBACH,13,1610,6158,1064,1803,299,149,44,779,783,76,0.293,0.376,0.41100000000000003,0.9440000000000001,Outfield,0
JIM_PIERSALL,17,1734,5890,811,1604,256,52,104,591,524,583,0.272,0.33399999999999996,0.386,0.99,Outfield,0
GENE_STEPHENS,12,964,1913,283,460,78,15,37,207,233,322,0.24,0.327,0.355,0.973,Outfield,0
IVEY_WINGO,17,1327,4003,362,1039,147,81,25,455,264,285,0.26,0.307,0.355,0.9620000000000001,Catcher,0
EDDIE_ROBINSON,13,1315,4282,546,1146,172,24,172,723,521,359,0.268,0.354,0.44,0.99,First_base,0
SOLLY_HOFMAN,14,1194,4072,554,1095,162,60,19,495,421,171,0.26899999999999996,0.33899999999999997,0.35200000000000004,0.9670000000000001,Outfield,0
CHRIS_CANNIZZARO,13,740,1950,132,458,66,12,18,169,241,354,0.235,0.321,0.309,0.983,Catcher,0
MARTY_KEOUGH,11,841,1796,256,434,71,23,43,176,164,318,0.242,0.311,0.379,0.9840000000000001,Outfield,0
TOM_YORK,10,690,2733,467,741,174,57,10,303,175,186,0.271,0.317,0.387,0.878,Outfield,0
MIKE_DONLIN,12,1049,3854,669,1282,176,97,51,543,312,39,0.33299999999999996,0.385,0.46799999999999997,0.924,Outfield,0
OYSTER_BURNS,11,1187,4637,869,1389,224,129,65,673,464,182,0.3,0.368,0.446,0.92,Outfield,0
JOE_SEWELL,14,1903,7132,1141,2226,436,68,49,1055,842,114,0.312,0.391,0.413,0.951,Shortstop,2
BILL_NICHOLSON,16,1677,5546,837,1484,272,60,235,948,800,828,0.268,0.365,0.465,0.9790000000000001,Outfield,0
BRUCE_EDWARDS,10,591,1675,191,429,67,20,39,241,190,179,0.256,0.335,0.39,0.982,Catcher,0
BOBBY_BONDS,14,1849,7043,1258,1886,302,66,332,1024,914,1757,0.268,0.35600000000000004,0.47100000000000003,0.977,Outfield,0
WAYNE_CAUSEY,11,1105,3244,357,819,130,26,35,285,390,341,0.252,0.335,0.341,0.9690000000000001,Shortstop,0
ED_KIRKPATRICK,16,1311,3467,411,824,143,18,85,424,456,518,0.23800000000000002,0.33,0.363,0.9890000000000001,Outfield,0
KEN_WILLIAMS,14,1397,4862,860,1552,285,77,196,913,566,287,0.319,0.39299999999999996,0.53,0.958,Outfield,0
MATTY_ALOU,15,1667,5789,780,1777,236,50,31,427,311,377,0.307,0.34600000000000003,0.381,0.9790000000000001,Outfield,0
JIM_WOHLFORD,15,1220,3049,349,793,125,33,21,305,241,376,0.26,0.316,0.34299999999999997,0.98,Outfield,0
JOE_GERHARDT,12,986,3770,448,854,112,51,7,229,162,187,0.22699999999999998,0.261,0.289,0.9129999999999999,Second_base,0
RANDY_MOORE,10,749,2253,258,627,110,17,27,308,158,85,0.278,0.326,0.37799999999999995,0.9690000000000001,Outfield,0
TRIS_SPEAKER,22,2789,10195,1882,3514,792,222,117,1529,1381,220,0.345,0.428,0.5,0.97,Outfield,1
FREDDY_LEACH,10,991,3733,543,1147,196,53,72,509,163,189,0.307,0.341,0.446,0.975,Outfield,0
GREG_PRYOR,10,789,1883,204,471,85,9,14,146,104,185,0.25,0.293,0.327,0.9520000000000001,Third_base,0
JIMMY_BARRETT,10,866,3306,580,962,83,47,16,255,440,?,0.29100000000000004,0.379,0.359,0.9540000000000001,Outfield,0
GARY_PETTIS,11,1183,3629,568,855,109,49,21,259,521,958,0.23600000000000002,0.33299999999999996,0.31,0.986,Outfield,0
SMOKY_BURGESS,18,1691,4471,485,1318,230,33,126,673,477,270,0.295,0.364,0.446,0.988,Catcher,0
BOB_ALLISON,13,1541,5032,811,1281,216,53,256,796,795,1033,0.255,0.36,0.47100000000000003,0.975,Outfield,0
PETE_RUNNELS,14,1799,6373,876,1854,282,64,49,630,844,627,0.29100000000000004,0.376,0.37799999999999995,0.9940000000000001,First_base,0
BABE_PHELPS,11,726,2117,239,657,143,19,54,345,160,157,0.31,0.36200000000000004,0.47200000000000003,0.9740000000000001,Catcher,0
JOHNNY_McCARTHY,11,542,1557,182,432,72,16,25,209,90,114,0.27699999999999997,0.319,0.392,0.99,First_base,0
HARVEY_HENDRICK,11,922,2910,434,896,157,46,48,413,239,243,0.308,0.364,0.44299999999999995,0.986,First_base,0
MARK_KOENIG,12,1162,4271,572,1190,195,49,28,443,222,190,0.27899999999999997,0.316,0.36700000000000005,0.927,Shortstop,0
DON_HEFFNER,11,743,2526,275,610,99,19,6,248,270,218,0.24100000000000002,0.317,0.303,0.973,Second_base,0
MIKE_MOWREY,13,1276,4291,485,1099,183,54,7,461,469,297,0.256,0.33399999999999996,0.32899999999999996,0.9440000000000001,Third_base,0
TOMMY_CORCORAN,18,2200,8804,1184,2252,289,155,34,1135,382,205,0.256,0.289,0.335,0.924,Shortstop,0
BUDDY_BRADFORD,11,697,1605,224,363,50,8,52,175,184,411,0.226,0.313,0.364,0.971,Outfield,0
DON_KESSINGER,16,2078,7651,899,1931,254,80,14,527,684,759,0.252,0.316,0.312,0.966,Shortstop,0
DON_GUTTERIDGE,12,1151,4202,586,1075,200,64,39,391,309,444,0.256,0.308,0.36200000000000004,0.9640000000000001,Second_base,0
BOB_CARUTHERS,10,705,2465,508,694,104,50,29,213,417,79,0.282,0.391,0.4,0.875,Outfield,0
SKEETER_NEWSOME,12,1128,3716,381,910,164,15,9,292,246,194,0.245,0.293,0.304,0.9590000000000001,Shortstop,0
CY_SEYMOUR,16,1528,5682,737,1723,229,96,52,799,354,32,0.303,0.34600000000000003,0.405,0.945,Outfield,0
GARRY_MADDOX,15,1749,6331,777,1802,337,62,117,754,323,781,0.285,0.32299999999999995,0.413,0.983,Outfield,0
MIKE_HERSHBERGER,11,1150,3572,398,900,150,22,26,344,319,311,0.252,0.319,0.32799999999999996,0.98,Outfield,0
TY_COBB,24,3035,11434,2246,4189,724,295,117,1937,1249,357,0.366,0.433,0.512,0.961,Outfield,1
TOMMY_GRIFFITH,13,1401,4947,589,1383,208,72,52,619,351,262,0.28,0.32799999999999996,0.382,0.956,Outfield,0
LARRY_KOPF,10,853,3010,349,750,84,30,5,266,242,214,0.249,0.312,0.302,0.9279999999999999,Shortstop,0
JOE_HORNUNG,12,1123,4784,788,1230,172,90,31,564,120,498,0.257,0.27699999999999997,0.35,0.922,Outfield,0
MIKE_TIERNAN,13,1476,5906,1313,1834,256,162,106,851,747,318,0.311,0.392,0.46299999999999997,0.924,Outfield,0
ANDRE_RODGERS,11,854,2521,268,628,112,23,45,245,290,507,0.249,0.331,0.365,0.956,Shortstop,0
BOBBY_BYRNE,11,1283,4831,667,1225,186,60,10,329,456,220,0.254,0.324,0.32299999999999995,0.934,Third_base,0
WILLIE_STARGELL,21,2360,7927,1195,2232,423,55,475,1540,937,1936,0.282,0.363,0.529,0.961,Outfield,1
STEVE_YEAGER,15,1269,3584,357,816,118,16,102,410,342,726,0.228,0.3,0.355,0.987,Catcher,0
MIKE_KREEVICH,12,1241,4676,676,1321,221,75,45,514,446,339,0.28300000000000003,0.34600000000000003,0.391,0.982,Outfield,0
SOLLY_HEMUS,11,961,2694,459,736,137,41,51,263,456,248,0.273,0.39,0.41100000000000003,0.9620000000000001,Shortstop,0
JIMMY_OUTLAW,10,650,1974,257,529,79,17,6,184,188,176,0.268,0.33299999999999996,0.33399999999999996,0.972,Outfield,0
DUKE_FARRELL,18,1563,5679,826,1563,211,123,51,912,477,246,0.275,0.337,0.38299999999999995,0.938,Catcher,0
JOHN_MORRILL,15,1265,4912,821,1275,239,80,43,643,358,656,0.26,0.31,0.36700000000000005,0.971,First_base,0
TOMMY_McCRAW,13,1468,3956,484,972,150,42,75,404,332,544,0.24600000000000002,0.311,0.36200000000000004,0.991,First_base,0
EDDIE_MURRAY,16,2444,9124,1343,2646,462,32,414,1562,1147,1224,0.29,0.37,0.484,0.993,First_base,0
DAVE_PARKER,19,2466,9358,1272,2712,526,75,339,1493,683,1537,0.29,0.342,0.47100000000000003,0.965,Outfield,0
HAL_JANVRIN,10,759,2221,250,515,68,18,6,210,171,197,0.23199999999999998,0.292,0.287,0.907,Shortstop,0
HANK_DeBERRY,11,648,1850,170,494,81,16,11,234,148,119,0.267,0.32299999999999995,0.34600000000000003,0.982,Catcher,0
JOHN_STEPHENSON,10,451,989,83,214,37,3,12,93,63,118,0.21600000000000003,0.272,0.29600000000000004,0.986,Catcher,0
BILL_MELTON,10,1144,3971,496,1004,162,9,160,591,479,669,0.253,0.34,0.419,0.9490000000000001,Third_base,0
AUGIE_GALAN,16,1742,5937,1004,1706,336,74,100,830,979,393,0.287,0.39,0.419,0.981,Outfield,0
JACKIE_HAYES,14,1091,4040,494,1069,196,33,20,493,309,241,0.265,0.318,0.344,0.976,Second_base,0
TONY_ARMAS,14,1432,5164,614,1302,204,39,251,815,260,1201,0.252,0.29,0.45299999999999996,0.981,Outfield,0
OSSIE_VITT,10,1065,3760,560,894,106,48,4,295,455,131,0.23800000000000002,0.322,0.295,0.96,Third_base,0
BROOKS_ROBINSON,23,2896,10654,1232,2848,482,68,268,1357,860,990,0.267,0.325,0.401,0.971,Third_base,1
ERNIE_WHITT,15,1328,3774,447,938,176,15,134,534,436,491,0.249,0.327,0.41,0.991,Catcher,0
FRED_LYNN,17,1969,6925,1063,1960,388,43,306,1111,857,1116,0.28300000000000003,0.364,0.484,0.988,Outfield,0
BONES_ELY,14,1341,5159,655,1331,149,68,24,586,257,108,0.258,0.295,0.327,0.9229999999999999,Shortstop,0
BUD_HARRELSON,16,1533,4744,539,1120,136,45,7,267,633,653,0.23600000000000002,0.32899999999999996,0.28800000000000003,0.9690000000000001,Shortstop,0
IRISH_MEUSEL,11,1289,4900,701,1521,250,93,106,819,269,199,0.31,0.348,0.46399999999999997,0.9590000000000001,Outfield,0
ELLIE_HENDRICKS,12,711,1888,205,415,66,7,62,230,229,319,0.22,0.308,0.361,0.99,Catcher,0
JOSE_CRUZ,19,2353,7917,1036,2251,391,94,165,1077,898,1031,0.284,0.358,0.42,0.9740000000000001,Outfield,0
RICK_MONDAY,19,1986,6136,950,1619,248,64,241,775,924,1513,0.264,0.36200000000000004,0.44299999999999995,0.9790000000000001,Outfield,0
JIM_SUNDBERG,16,1962,6021,621,1493,243,36,95,624,699,963,0.248,0.32799999999999996,0.348,0.993,Catcher,0
VINCE_DiMAGGIO,10,1110,3849,491,959,209,24,125,584,412,837,0.249,0.324,0.413,0.981,Outfield,0
ARLIE_LATHAM,17,1627,6822,1478,1833,245,85,27,398,589,239,0.26899999999999996,0.33399999999999996,0.341,0.87,Third_base,0
KEN_OBERKFELL,16,1602,4874,558,1354,237,44,29,446,546,356,0.278,0.353,0.36200000000000004,0.965,Third_base,0
LARRY_BIITTNER,14,1217,3151,310,861,144,20,29,354,236,287,0.273,0.326,0.359,0.97,Outfield,0
JOE_VOSMIK,13,1414,5472,818,1682,335,92,65,874,514,272,0.307,0.369,0.43799999999999994,0.9790000000000001,Outfield,0
AL_ROSEN,10,1044,3725,603,1063,165,20,192,717,587,385,0.285,0.386,0.495,0.961,Third_base,0
BERNIE_ALLEN,12,1139,3404,357,815,140,21,73,351,370,424,0.239,0.315,0.35700000000000004,0.98,Second_base,0
GREG_GROSS,17,1809,3745,449,1073,130,46,7,308,523,250,0.287,0.375,0.35100000000000003,0.982,Outfield,0
EDDIE_COLLINS,25,2826,9949,1821,3312,438,186,47,1300,1499,286,0.33299999999999996,0.424,0.428,0.97,Second_base,1
BABE_RUTH,22,2503,8399,2174,2873,506,136,714,2213,2056,1330,0.342,0.474,0.69,0.968,Outfield,1
WARREN_CROMARTIE,10,1107,3927,459,1104,229,32,61,391,325,403,0.281,0.33899999999999997,0.402,0.977,Outfield,0
MIKE_SQUIRES,10,779,1580,211,411,53,10,6,141,143,108,0.26,0.32299999999999995,0.318,0.995,First_base,0
BILLY_SHINDLE,13,1422,5807,992,1560,226,97,31,758,388,240,0.26899999999999996,0.32299999999999995,0.35700000000000004,0.892,Third_base,0
JIMMY_BLOODWORTH,11,1002,3519,347,874,160,20,62,451,202,407,0.248,0.292,0.358,0.975,Second_base,0
DALE_MITCHELL,11,1127,3984,555,1244,169,61,41,403,346,119,0.312,0.368,0.41600000000000004,0.985,Outfield,0
BABE_DAHLGREN,12,1137,4045,470,1056,174,37,82,569,390,401,0.261,0.32899999999999996,0.38299999999999995,0.99,First_base,0
SAM_WISE,12,1175,4715,834,1281,221,112,49,672,389,643,0.272,0.332,0.397,0.8590000000000001,Shortstop,0
JOHNNY_BENCH,17,2158,7658,1091,2048,381,24,389,1376,891,1278,0.267,0.345,0.47600000000000003,0.99,Catcher,1
ENOS_SLAUGHTER,19,2380,7946,1247,2383,413,148,169,1304,1018,538,0.3,0.382,0.45299999999999996,0.98,Outfield,2
DWAYNE_MURPHY,12,1360,4347,648,1069,139,20,166,609,747,953,0.24600000000000002,0.359,0.402,0.987,Outfield,0
HARRY_HEILMANN,17,2148,7787,1291,2660,542,151,183,1539,856,550,0.342,0.41,0.52,0.9620000000000001,Outfield,1
JIMMY_ARCHER,12,847,2646,246,660,106,33,17,296,124,241,0.249,0.28800000000000003,0.33399999999999996,0.971,Catcher,0
BILL_BRUTON,12,1610,6056,937,1651,241,102,94,545,482,793,0.273,0.32899999999999996,0.39299999999999996,0.981,Outfield,0
ROXY_WALTERS,11,498,1426,119,317,41,6,0,116,97,151,0.222,0.281,0.259,0.975,Catcher,0
TOM_SATRIANO,10,674,1623,130,365,53,5,21,157,214,225,0.225,0.317,0.303,0.987,Catcher,0
HUGH_NICOL,10,888,3465,631,813,91,29,5,135,337,88,0.235,0.307,0.282,0.912,Outfield,0
FRANK_WHITE,18,2324,7859,912,2006,407,58,160,886,412,1035,0.255,0.295,0.38299999999999995,0.9840000000000001,Second_base,0
JACK_DOYLE,17,1564,6039,971,1806,315,64,26,924,437,132,0.299,0.35100000000000003,0.385,0.975,First_base,0
TERRY_WHITFIELD,10,730,1913,233,537,93,12,33,179,138,288,0.281,0.332,0.39399999999999996,0.976,Outfield,0
CHICO_WALKER,10,411,1004,132,251,30,6,12,97,95,183,0.25,0.315,0.32799999999999996,0.97,Outfield,0
ROY_JOHNSON,10,1155,4359,717,1292,275,83,58,556,489,380,0.29600000000000004,0.369,0.43700000000000006,0.938,Outfield,0
KEN_GRIFFEY,19,2097,7229,1129,2143,364,77,152,859,719,898,0.29600000000000004,0.361,0.431,0.981,Outfield,0
